order_id,material_id,item_id,source,destination,available_time,deadline,danger_type,area,weight,order_size
ORD016057,PROD010,ITEM016057,Jaipur_Hub,Vadodara_Center,2025-11-10 21:20:58,2025-11-16 14:20:58,Perishable,2.41,6.24,large
ORD016058,PROD002,ITEM016058,Jaipur_Hub,Nagpur_Distribution,2025-10-02 21:20:58,2025-10-05 22:20:58,Perishable,0.65,6.15,medium
ORD016059,PROD015,ITEM016059,Vadodara_Center,Mumbai_Warehouse,2025-10-21 21:20:58,2025-10-27 12:20:58,Fragile,0.08,0.46,large
ORD016060,PROD011,ITEM016060,Ahmedabad_DC,Amritsar_DC,2025-11-04 21:20:58,2025-11-06 07:20:58,Fragile,0.15,0.56,medium
ORD016061,PROD015,ITEM016061,Nagpur_Distribution,Indore_Facility,2025-11-09 21:20:58,2025-11-14 08:20:58,Fragile,0.1,0.4,small
ORD016062,PROD007,ITEM016062,Indore_Facility,Kolkata_Center,2025-10-04 21:20:58,2025-10-08 18:20:58,Normal,1.12,2.62,large
ORD016063,PROD011,ITEM016063,Kolkata_Center,Indore_Facility,2025-09-18 21:20:58,2025-09-20 14:20:58,Fragile,0.64,1.43,small
ORD016064,PROD002,ITEM016064,Patna_WH,Ahmedabad_DC,2025-11-13 21:20:58,2025-11-15 19:20:58,Perishable,0.22,1.52,large
ORD016065,PROD015,ITEM016065,Chennai_Distribution,Delhi_DC,2025-11-04 21:20:58,2025-11-06 07:20:58,Normal,0.08,0.18,small
ORD016066,PROD015,ITEM016066,Patna_WH,Delhi_DC,2025-10-18 21:20:58,2025-10-23 22:20:58,Normal,0.06,0.36,small
ORD016067,PROD003,ITEM016067,Kanpur_WH,Chennai_Distribution,2025-11-15 21:20:58,2025-11-22 13:20:58,Perishable,0.31,2.17,small
ORD016068,PROD001,ITEM016068,Surat_Hub,Indore_Facility,2025-11-06 21:20:58,2025-11-13 07:20:58,Hazardous,0.17,0.7,medium
ORD016069,PROD010,ITEM016069,Patna_WH,Delhi_DC,2025-11-12 21:20:58,2025-11-19 05:20:58,Hazardous,1.99,11.74,small
ORD016070,PROD007,ITEM016070,Bhopal_DC,Patna_WH,2025-10-23 21:20:58,2025-10-30 12:20:58,Normal,1.83,8.31,medium
ORD016071,PROD001,ITEM016071,Nagpur_Distribution,Jaipur_Hub,2025-09-29 21:20:58,2025-10-04 15:20:58,Hazardous,0.39,0.87,medium
ORD016072,PROD004,ITEM016072,Ranchi_Distribution,Nagpur_Distribution,2025-09-29 21:20:58,2025-10-01 13:20:58,Normal,0.09,0.89,large
ORD016073,PROD005,ITEM016073,Pune_Facility,Ahmedabad_DC,2025-10-16 21:20:58,2025-10-20 07:20:58,Fragile,0.18,0.45,small
ORD016074,PROD013,ITEM016074,Bangalore_Hub,Patna_WH,2025-10-18 21:20:58,2025-10-20 15:20:58,Normal,1.33,3.27,medium
ORD016075,PROD004,ITEM016075,Delhi_DC,Bhopal_DC,2025-10-29 21:20:58,2025-11-01 14:20:58,Hazardous,0.13,0.27,large
ORD016076,PROD001,ITEM016076,Patna_WH,Bhopal_DC,2025-10-13 21:20:58,2025-10-16 02:20:58,Normal,0.34,1.22,medium
ORD016077,PROD001,ITEM016077,Delhi_DC,Ahmedabad_DC,2025-11-01 21:20:58,2025-11-08 08:20:58,Normal,0.35,1.21,small
ORD016078,PROD008,ITEM016078,Patna_WH,Ahmedabad_DC,2025-09-24 21:20:58,2025-09-26 01:20:58,Hazardous,1.28,3.0,small
ORD016079,PROD011,ITEM016079,Kanpur_WH,Jaipur_Hub,2025-10-13 21:20:58,2025-10-15 17:20:58,Normal,0.08,0.63,small
ORD016080,PROD015,ITEM016080,Hyderabad_WH,Amritsar_DC,2025-10-14 21:20:58,2025-10-16 23:20:58,Fragile,0.15,0.42,small
ORD016081,PROD009,ITEM016081,Chandigarh_Facility,Amritsar_DC,2025-11-16 21:20:58,2025-11-20 17:20:58,Hazardous,4.71,12.21,medium
ORD016082,PROD012,ITEM016082,Indore_Facility,Hyderabad_WH,2025-10-07 21:20:58,2025-10-14 11:20:58,Perishable,0.91,2.79,small
ORD016083,PROD015,ITEM016083,Indore_Facility,Kolkata_Center,2025-10-30 21:20:58,2025-11-03 07:20:58,Hazardous,0.29,0.66,medium
ORD016084,PROD005,ITEM016084,Ranchi_Distribution,Ahmedabad_DC,2025-10-29 21:20:58,2025-11-04 07:20:58,Perishable,0.12,0.92,small
ORD016085,PROD006,ITEM016085,Patna_WH,Amritsar_DC,2025-10-23 21:20:58,2025-10-29 23:20:58,Normal,0.16,0.82,medium
ORD016086,PROD003,ITEM016086,Chandigarh_Facility,Chennai_Distribution,2025-10-15 21:20:58,2025-10-17 10:20:58,Normal,0.62,1.52,medium
ORD016087,PROD005,ITEM016087,Mumbai_Warehouse,Ahmedabad_DC,2025-10-20 21:20:58,2025-10-24 15:20:58,Fragile,0.28,1.08,large
ORD016088,PROD004,ITEM016088,Chandigarh_Facility,Mumbai_Warehouse,2025-10-27 21:20:58,2025-10-29 11:20:58,Hazardous,0.14,0.42,small
ORD016089,PROD004,ITEM016089,Ranchi_Distribution,Mumbai_Warehouse,2025-10-04 21:20:58,2025-10-07 18:20:58,Perishable,0.03,0.21,medium
ORD016090,PROD001,ITEM016090,Kanpur_WH,Amritsar_DC,2025-11-05 21:20:58,2025-11-09 00:20:58,Normal,0.06,0.29,small
ORD016091,PROD010,ITEM016091,Mumbai_Warehouse,Amritsar_DC,2025-10-01 21:20:58,2025-10-04 13:20:58,Normal,4.96,13.42,medium
ORD016092,PROD009,ITEM016092,Mumbai_Warehouse,Lucknow_Center,2025-10-02 21:20:58,2025-10-07 17:20:58,Perishable,11.19,22.82,large
ORD016093,PROD015,ITEM016093,Lucknow_Center,Bhopal_DC,2025-10-23 21:20:58,2025-10-29 21:20:58,Normal,0.13,0.3,large
ORD016094,PROD014,ITEM016094,Amritsar_DC,Bangalore_Hub,2025-11-08 21:20:58,2025-11-14 09:20:58,Normal,0.41,2.37,small
ORD016095,PROD003,ITEM016095,Jaipur_Hub,Indore_Facility,2025-11-01 21:20:58,2025-11-06 14:20:58,Hazardous,0.13,0.81,medium
ORD016096,PROD010,ITEM016096,Lucknow_Center,Chennai_Distribution,2025-11-15 21:20:58,2025-11-22 06:20:58,Perishable,7.25,20.07,medium
ORD016097,PROD005,ITEM016097,Nagpur_Distribution,Vadodara_Center,2025-11-02 21:20:58,2025-11-06 11:20:58,Normal,0.13,0.32,medium
ORD016098,PROD002,ITEM016098,Chennai_Distribution,Bhopal_DC,2025-10-29 21:20:58,2025-11-02 12:20:58,Normal,0.71,6.5,medium
ORD016099,PROD005,ITEM016099,Bangalore_Hub,Ranchi_Distribution,2025-10-20 21:20:58,2025-10-23 03:20:58,Hazardous,0.03,0.22,medium
ORD016100,PROD012,ITEM016100,Hyderabad_WH,Jaipur_Hub,2025-11-17 21:20:58,2025-11-21 04:20:58,Hazardous,1.14,2.91,medium
ORD016101,PROD008,ITEM016101,Ahmedabad_DC,Hyderabad_WH,2025-10-27 21:20:58,2025-10-31 05:20:58,Perishable,2.33,5.36,small
ORD016102,PROD004,ITEM016102,Bangalore_Hub,Indore_Facility,2025-09-18 21:20:58,2025-09-24 16:20:58,Hazardous,0.1,0.23,medium
ORD016103,PROD001,ITEM016103,Kolkata_Center,Patna_WH,2025-10-08 21:20:58,2025-10-13 21:20:58,Perishable,0.09,0.67,small
ORD016104,PROD008,ITEM016104,Kanpur_WH,Lucknow_Center,2025-10-01 21:20:58,2025-10-03 18:20:58,Hazardous,0.53,2.74,large
ORD016105,PROD005,ITEM016105,Kolkata_Center,Surat_Hub,2025-10-12 21:20:58,2025-10-16 08:20:58,Normal,0.13,0.92,medium
ORD016106,PROD002,ITEM016106,Vadodara_Center,Lucknow_Center,2025-09-24 21:20:58,2025-09-28 19:20:58,Perishable,1.77,5.09,medium
ORD016107,PROD002,ITEM016107,Lucknow_Center,Vadodara_Center,2025-11-09 21:20:58,2025-11-11 22:20:58,Perishable,0.76,2.14,medium
ORD016108,PROD015,ITEM016108,Hyderabad_WH,Delhi_DC,2025-11-12 21:20:58,2025-11-18 18:20:58,Normal,0.26,0.58,large
ORD016109,PROD010,ITEM016109,Amritsar_DC,Chennai_Distribution,2025-10-03 21:20:58,2025-10-07 04:20:58,Perishable,3.9,16.68,small
ORD016110,PROD008,ITEM016110,Patna_WH,Amritsar_DC,2025-10-22 21:20:58,2025-10-25 12:20:58,Normal,0.66,3.29,small
ORD016111,PROD004,ITEM016111,Patna_WH,Ranchi_Distribution,2025-11-14 21:20:58,2025-11-19 00:20:58,Perishable,0.14,0.31,small
ORD016112,PROD003,ITEM016112,Patna_WH,Bhopal_DC,2025-11-17 21:20:58,2025-11-23 10:20:58,Fragile,0.29,2.0,large
ORD016113,PROD015,ITEM016113,Indore_Facility,Chandigarh_Facility,2025-09-29 21:20:58,2025-10-02 00:20:58,Perishable,0.35,0.74,small
ORD016114,PROD004,ITEM016114,Bhopal_DC,Vadodara_Center,2025-11-10 21:20:58,2025-11-16 14:20:58,Hazardous,0.11,0.63,small
ORD016115,PROD001,ITEM016115,Amritsar_DC,Kanpur_WH,2025-11-05 21:20:58,2025-11-12 03:20:58,Hazardous,0.14,0.7,medium
ORD016116,PROD002,ITEM016116,Chandigarh_Facility,Mumbai_Warehouse,2025-10-31 21:20:58,2025-11-07 18:20:58,Perishable,1.46,3.08,small
ORD016117,PROD003,ITEM016117,Bhopal_DC,Chennai_Distribution,2025-10-02 21:20:58,2025-10-05 19:20:58,Perishable,0.39,0.82,large
ORD016118,PROD011,ITEM016118,Ranchi_Distribution,Indore_Facility,2025-11-09 21:20:58,2025-11-12 11:20:58,Normal,0.4,1.48,medium
ORD016119,PROD007,ITEM016119,Pune_Facility,Bangalore_Hub,2025-10-29 21:20:58,2025-11-01 20:20:58,Normal,1.96,4.55,medium
ORD016120,PROD002,ITEM016120,Vadodara_Center,Chennai_Distribution,2025-11-16 21:20:58,2025-11-22 12:20:58,Perishable,0.51,2.53,small
ORD016121,PROD004,ITEM016121,Amritsar_DC,Bhopal_DC,2025-10-16 21:20:58,2025-10-21 08:20:58,Fragile,0.18,0.57,large
ORD016122,PROD005,ITEM016122,Pune_Facility,Ahmedabad_DC,2025-11-11 21:20:58,2025-11-18 19:20:58,Fragile,0.25,1.01,medium
ORD016123,PROD002,ITEM016123,Nagpur_Distribution,Patna_WH,2025-10-29 21:20:58,2025-10-30 21:20:58,Perishable,0.39,2.0,small
ORD016124,PROD005,ITEM016124,Pune_Facility,Delhi_DC,2025-09-28 21:20:58,2025-09-30 22:20:58,Fragile,0.25,0.91,small
ORD016125,PROD012,ITEM016125,Jaipur_Hub,Kanpur_WH,2025-10-05 21:20:58,2025-10-07 00:20:58,Normal,0.31,0.88,medium
ORD016126,PROD014,ITEM016126,Hyderabad_WH,Kolkata_Center,2025-09-21 21:20:58,2025-09-25 18:20:58,Normal,0.88,2.75,medium
ORD016127,PROD010,ITEM016127,Amritsar_DC,Ahmedabad_DC,2025-11-01 21:20:58,2025-11-04 07:20:58,Fragile,3.1,10.7,small
ORD016128,PROD008,ITEM016128,Delhi_DC,Kanpur_WH,2025-10-22 21:20:58,2025-10-25 22:20:58,Fragile,1.09,2.37,medium
ORD016129,PROD005,ITEM016129,Ranchi_Distribution,Surat_Hub,2025-11-09 21:20:58,2025-11-12 02:20:58,Hazardous,0.17,0.68,small
ORD016130,PROD010,ITEM016130,Bhopal_DC,Chandigarh_Facility,2025-10-22 21:20:58,2025-10-28 03:20:58,Hazardous,4.97,16.79,large
ORD016131,PROD001,ITEM016131,Amritsar_DC,Ranchi_Distribution,2025-10-23 21:20:58,2025-10-26 22:20:58,Hazardous,0.3,1.01,medium
ORD016132,PROD011,ITEM016132,Nagpur_Distribution,Bhopal_DC,2025-10-29 21:20:58,2025-10-31 15:20:58,Perishable,0.17,1.26,small
ORD016133,PROD012,ITEM016133,Mumbai_Warehouse,Chandigarh_Facility,2025-09-22 21:20:58,2025-09-29 08:20:58,Hazardous,0.92,1.97,medium
ORD016134,PROD008,ITEM016134,Patna_WH,Pune_Facility,2025-11-13 21:20:58,2025-11-16 03:20:58,Hazardous,2.18,4.84,medium
ORD016135,PROD002,ITEM016135,Amritsar_DC,Lucknow_Center,2025-11-05 21:20:58,2025-11-08 05:20:58,Fragile,3.28,7.37,large
ORD016136,PROD004,ITEM016136,Delhi_DC,Ahmedabad_DC,2025-10-23 21:20:58,2025-10-25 16:20:58,Hazardous,0.27,0.76,large
ORD016137,PROD005,ITEM016137,Vadodara_Center,Amritsar_DC,2025-09-19 21:20:58,2025-09-24 11:20:58,Hazardous,0.19,0.8,large
ORD016138,PROD005,ITEM016138,Delhi_DC,Ranchi_Distribution,2025-10-01 21:20:58,2025-10-04 02:20:58,Normal,0.08,0.73,medium
ORD016139,PROD004,ITEM016139,Mumbai_Warehouse,Kolkata_Center,2025-11-10 21:20:58,2025-11-13 19:20:58,Hazardous,0.1,0.86,small
ORD016140,PROD002,ITEM016140,Jaipur_Hub,Ahmedabad_DC,2025-10-04 21:20:58,2025-10-07 12:20:58,Perishable,0.41,1.77,medium
ORD016141,PROD009,ITEM016141,Patna_WH,Ahmedabad_DC,2025-09-19 21:20:58,2025-09-24 05:20:58,Hazardous,10.21,30.18,small
ORD016142,PROD007,ITEM016142,Ranchi_Distribution,Bangalore_Hub,2025-11-17 21:20:58,2025-11-23 10:20:58,Perishable,0.51,4.96,medium
ORD016143,PROD015,ITEM016143,Vadodara_Center,Ahmedabad_DC,2025-10-04 21:20:58,2025-10-08 21:20:58,Hazardous,0.2,0.56,small
ORD016144,PROD001,ITEM016144,Indore_Facility,Patna_WH,2025-10-30 21:20:58,2025-11-04 13:20:58,Hazardous,0.23,0.57,medium
ORD016145,PROD005,ITEM016145,Delhi_DC,Chandigarh_Facility,2025-10-14 21:20:58,2025-10-19 15:20:58,Fragile,0.3,1.02,large
ORD016146,PROD006,ITEM016146,Indore_Facility,Pune_Facility,2025-09-22 21:20:58,2025-09-26 08:20:58,Hazardous,0.11,0.43,large
ORD016147,PROD004,ITEM016147,Mumbai_Warehouse,Vadodara_Center,2025-10-06 21:20:58,2025-10-11 17:20:58,Hazardous,0.05,0.45,large
ORD016148,PROD003,ITEM016148,Chandigarh_Facility,Vadodara_Center,2025-10-13 21:20:58,2025-10-20 08:20:58,Perishable,0.63,1.41,large
ORD016149,PROD007,ITEM016149,Ahmedabad_DC,Chandigarh_Facility,2025-10-16 21:20:58,2025-10-20 01:20:58,Fragile,1.4,5.74,medium
ORD016150,PROD002,ITEM016150,Surat_Hub,Hyderabad_WH,2025-11-07 21:20:58,2025-11-12 19:20:58,Normal,0.64,2.19,small
ORD016151,PROD001,ITEM016151,Ahmedabad_DC,Chandigarh_Facility,2025-11-15 21:20:58,2025-11-17 17:20:58,Hazardous,0.41,1.11,small
ORD016152,PROD004,ITEM016152,Pune_Facility,Nagpur_Distribution,2025-11-15 21:20:58,2025-11-19 04:20:58,Perishable,0.17,0.85,large
ORD016153,PROD010,ITEM016153,Chandigarh_Facility,Lucknow_Center,2025-10-30 21:20:58,2025-11-02 11:20:58,Hazardous,5.1,23.66,small
ORD016154,PROD008,ITEM016154,Ranchi_Distribution,Patna_WH,2025-09-29 21:20:58,2025-10-02 06:20:58,Hazardous,1.33,4.84,medium
ORD016155,PROD007,ITEM016155,Mumbai_Warehouse,Chandigarh_Facility,2025-11-14 21:20:58,2025-11-21 15:20:58,Hazardous,1.02,6.2,small
ORD016156,PROD001,ITEM016156,Ranchi_Distribution,Chandigarh_Facility,2025-09-25 21:20:58,2025-09-30 21:20:58,Hazardous,0.21,1.31,large
ORD016157,PROD002,ITEM016157,Ranchi_Distribution,Ahmedabad_DC,2025-09-19 21:20:58,2025-09-23 00:20:58,Fragile,0.31,2.39,small
ORD016158,PROD012,ITEM016158,Surat_Hub,Nagpur_Distribution,2025-10-22 21:20:58,2025-10-29 20:20:58,Normal,0.16,0.85,small
ORD016159,PROD001,ITEM016159,Indore_Facility,Ahmedabad_DC,2025-10-19 21:20:58,2025-10-26 01:20:58,Hazardous,0.4,0.88,large
ORD016160,PROD002,ITEM016160,Surat_Hub,Mumbai_Warehouse,2025-11-09 21:20:58,2025-11-16 01:20:58,Perishable,0.38,1.26,medium
ORD016161,PROD013,ITEM016161,Jaipur_Hub,Bangalore_Hub,2025-10-10 21:20:58,2025-10-13 05:20:58,Normal,0.43,1.87,medium
ORD016162,PROD002,ITEM016162,Surat_Hub,Mumbai_Warehouse,2025-10-25 21:20:58,2025-10-27 05:20:58,Fragile,1.07,6.24,large
ORD016163,PROD002,ITEM016163,Nagpur_Distribution,Vadodara_Center,2025-11-17 21:20:58,2025-11-18 23:20:58,Fragile,0.53,1.78,small
ORD016164,PROD009,ITEM016164,Surat_Hub,Hyderabad_WH,2025-10-10 21:20:58,2025-10-17 15:20:58,Hazardous,9.89,34.34,small
ORD016165,PROD010,ITEM016165,Chennai_Distribution,Amritsar_DC,2025-10-18 21:20:58,2025-10-24 21:20:58,Normal,1.72,9.41,large
ORD016166,PROD003,ITEM016166,Lucknow_Center,Amritsar_DC,2025-11-17 21:20:58,2025-11-20 15:20:58,Fragile,0.38,1.98,small
ORD016167,PROD004,ITEM016167,Amritsar_DC,Kolkata_Center,2025-10-11 21:20:58,2025-10-16 02:20:58,Normal,0.09,0.44,large
ORD016168,PROD009,ITEM016168,Ranchi_Distribution,Pune_Facility,2025-10-07 21:20:58,2025-10-12 23:20:58,Normal,4.06,10.2,large
ORD016169,PROD012,ITEM016169,Delhi_DC,Chandigarh_Facility,2025-11-11 21:20:58,2025-11-17 03:20:58,Normal,0.47,1.53,medium
ORD016170,PROD006,ITEM016170,Jaipur_Hub,Indore_Facility,2025-11-04 21:20:58,2025-11-09 08:20:58,Fragile,0.11,0.66,small
ORD016171,PROD013,ITEM016171,Jaipur_Hub,Hyderabad_WH,2025-09-20 21:20:58,2025-09-25 06:20:58,Perishable,1.58,5.53,large
ORD016172,PROD006,ITEM016172,Lucknow_Center,Indore_Facility,2025-11-02 21:20:58,2025-11-09 10:20:58,Normal,0.67,1.51,large
ORD016173,PROD015,ITEM016173,Ranchi_Distribution,Patna_WH,2025-10-17 21:20:58,2025-10-23 21:20:58,Normal,0.11,0.64,medium
ORD016174,PROD010,ITEM016174,Hyderabad_WH,Lucknow_Center,2025-11-14 21:20:58,2025-11-18 21:20:58,Hazardous,4.9,22.33,medium
ORD016175,PROD008,ITEM016175,Ahmedabad_DC,Mumbai_Warehouse,2025-10-18 21:20:58,2025-10-20 10:20:58,Hazardous,1.39,3.67,small
ORD016176,PROD014,ITEM016176,Nagpur_Distribution,Lucknow_Center,2025-11-03 21:20:58,2025-11-10 14:20:58,Normal,0.24,1.05,large
ORD016177,PROD007,ITEM016177,Delhi_DC,Chandigarh_Facility,2025-11-13 21:20:58,2025-11-15 20:20:58,Hazardous,3.1,13.51,medium
ORD016178,PROD001,ITEM016178,Kanpur_WH,Kolkata_Center,2025-10-16 21:20:58,2025-10-19 22:20:58,Perishable,0.33,0.67,small
ORD016179,PROD006,ITEM016179,Amritsar_DC,Patna_WH,2025-10-06 21:20:58,2025-10-08 09:20:58,Normal,0.08,0.54,large
ORD016180,PROD013,ITEM016180,Chandigarh_Facility,Amritsar_DC,2025-11-02 21:20:58,2025-11-05 07:20:58,Fragile,1.03,2.5,medium
ORD016181,PROD015,ITEM016181,Jaipur_Hub,Mumbai_Warehouse,2025-11-15 21:20:58,2025-11-17 11:20:58,Fragile,0.07,0.65,medium
ORD016182,PROD014,ITEM016182,Bhopal_DC,Pune_Facility,2025-10-04 21:20:58,2025-10-07 08:20:58,Normal,0.59,1.3,large
ORD016183,PROD011,ITEM016183,Amritsar_DC,Jaipur_Hub,2025-09-25 21:20:58,2025-10-02 15:20:58,Fragile,0.13,0.44,medium
ORD016184,PROD007,ITEM016184,Vadodara_Center,Surat_Hub,2025-11-07 21:20:58,2025-11-14 00:20:58,Perishable,0.95,3.16,medium
ORD016185,PROD007,ITEM016185,Lucknow_Center,Hyderabad_WH,2025-10-16 21:20:58,2025-10-20 16:20:58,Perishable,4.11,13.74,medium
ORD016186,PROD005,ITEM016186,Mumbai_Warehouse,Jaipur_Hub,2025-09-30 21:20:58,2025-10-07 06:20:58,Fragile,0.53,1.2,medium
ORD016187,PROD002,ITEM016187,Kolkata_Center,Lucknow_Center,2025-10-29 21:20:58,2025-10-31 05:20:58,Fragile,2.51,5.36,small
ORD016188,PROD004,ITEM016188,Lucknow_Center,Indore_Facility,2025-10-01 21:20:58,2025-10-08 09:20:58,Normal,0.22,0.57,large
ORD016189,PROD014,ITEM016189,Jaipur_Hub,Vadodara_Center,2025-10-02 21:20:58,2025-10-06 08:20:58,Perishable,0.6,2.14,medium
ORD016190,PROD007,ITEM016190,Jaipur_Hub,Vadodara_Center,2025-10-19 21:20:58,2025-10-22 17:20:58,Normal,4.12,8.31,medium
ORD016191,PROD014,ITEM016191,Delhi_DC,Vadodara_Center,2025-09-25 21:20:58,2025-09-27 20:20:58,Hazardous,0.93,2.18,small
ORD016192,PROD007,ITEM016192,Hyderabad_WH,Nagpur_Distribution,2025-09-22 21:20:58,2025-09-24 04:20:58,Hazardous,4.33,10.44,medium
ORD016193,PROD012,ITEM016193,Patna_WH,Indore_Facility,2025-09-30 21:20:58,2025-10-02 15:20:58,Hazardous,0.73,3.25,medium
ORD016194,PROD003,ITEM016194,Hyderabad_WH,Chennai_Distribution,2025-09-19 21:20:58,2025-09-21 16:20:58,Perishable,0.65,2.15,large
ORD016195,PROD011,ITEM016195,Ranchi_Distribution,Kanpur_WH,2025-10-20 21:20:58,2025-10-24 04:20:58,Perishable,0.17,0.43,medium
ORD016196,PROD011,ITEM016196,Chandigarh_Facility,Chennai_Distribution,2025-10-24 21:20:58,2025-10-28 08:20:58,Hazardous,0.12,0.48,medium
ORD016197,PROD014,ITEM016197,Hyderabad_WH,Bhopal_DC,2025-10-13 21:20:58,2025-10-17 06:20:58,Normal,0.22,1.11,small
ORD016198,PROD002,ITEM016198,Amritsar_DC,Ahmedabad_DC,2025-10-22 21:20:58,2025-10-27 15:20:58,Fragile,0.33,2.66,large
ORD016199,PROD008,ITEM016199,Delhi_DC,Chandigarh_Facility,2025-09-21 21:20:58,2025-09-27 10:20:58,Fragile,1.01,2.85,large
ORD016200,PROD006,ITEM016200,Bhopal_DC,Lucknow_Center,2025-09-30 21:20:58,2025-10-06 05:20:58,Fragile,0.04,0.36,medium
ORD016201,PROD015,ITEM016201,Indore_Facility,Jaipur_Hub,2025-10-21 21:20:58,2025-10-26 11:20:58,Hazardous,0.08,0.24,large
ORD016202,PROD012,ITEM016202,Mumbai_Warehouse,Pune_Facility,2025-11-04 21:20:58,2025-11-08 22:20:58,Normal,1.13,3.51,medium
ORD016203,PROD005,ITEM016203,Kanpur_WH,Delhi_DC,2025-10-31 21:20:58,2025-11-03 17:20:58,Fragile,0.21,0.76,small
ORD016204,PROD011,ITEM016204,Mumbai_Warehouse,Patna_WH,2025-09-26 21:20:58,2025-10-02 11:20:58,Normal,0.58,1.5,small
ORD016205,PROD015,ITEM016205,Chandigarh_Facility,Pune_Facility,2025-11-11 21:20:58,2025-11-15 05:20:58,Fragile,0.18,0.88,medium
ORD016206,PROD001,ITEM016206,Chennai_Distribution,Bhopal_DC,2025-10-18 21:20:58,2025-10-22 22:20:58,Perishable,0.03,0.25,small
ORD016207,PROD009,ITEM016207,Chandigarh_Facility,Nagpur_Distribution,2025-10-17 21:20:58,2025-10-18 21:20:58,Perishable,3.95,19.52,medium
ORD016208,PROD007,ITEM016208,Kolkata_Center,Ranchi_Distribution,2025-10-13 21:20:58,2025-10-15 03:20:58,Perishable,5.01,12.32,small
ORD016209,PROD004,ITEM016209,Lucknow_Center,Indore_Facility,2025-10-14 21:20:58,2025-10-21 12:20:58,Fragile,0.29,0.83,small
ORD016210,PROD009,ITEM016210,Indore_Facility,Kolkata_Center,2025-09-25 21:20:58,2025-10-02 16:20:58,Fragile,4.77,24.36,medium
ORD016211,PROD010,ITEM016211,Hyderabad_WH,Amritsar_DC,2025-10-19 21:20:58,2025-10-25 13:20:58,Hazardous,9.61,20.27,large
ORD016212,PROD011,ITEM016212,Amritsar_DC,Chennai_Distribution,2025-10-10 21:20:58,2025-10-13 11:20:58,Fragile,0.56,1.43,small
ORD016213,PROD007,ITEM016213,Hyderabad_WH,Amritsar_DC,2025-11-12 21:20:58,2025-11-16 02:20:58,Normal,4.02,10.04,small
ORD016214,PROD011,ITEM016214,Bangalore_Hub,Bhopal_DC,2025-10-29 21:20:58,2025-11-01 18:20:58,Normal,0.14,0.93,small
ORD016215,PROD008,ITEM016215,Jaipur_Hub,Lucknow_Center,2025-11-02 21:20:58,2025-11-09 06:20:58,Fragile,0.46,2.48,small
ORD016216,PROD011,ITEM016216,Bhopal_DC,Pune_Facility,2025-11-03 21:20:58,2025-11-05 15:20:58,Perishable,0.15,0.71,small
ORD016217,PROD009,ITEM016217,Lucknow_Center,Amritsar_DC,2025-10-31 21:20:58,2025-11-07 07:20:58,Hazardous,9.33,34.04,medium
ORD016218,PROD014,ITEM016218,Jaipur_Hub,Lucknow_Center,2025-11-16 21:20:58,2025-11-21 06:20:58,Hazardous,1.06,2.59,medium
ORD016219,PROD009,ITEM016219,Surat_Hub,Vadodara_Center,2025-11-06 21:20:58,2025-11-09 07:20:58,Perishable,1.86,12.84,small
ORD016220,PROD010,ITEM016220,Mumbai_Warehouse,Pune_Facility,2025-10-30 21:20:58,2025-11-04 02:20:58,Perishable,2.1,7.72,small
ORD016221,PROD005,ITEM016221,Bhopal_DC,Vadodara_Center,2025-09-26 21:20:58,2025-10-03 16:20:58,Normal,0.07,0.28,medium
ORD016222,PROD013,ITEM016222,Pune_Facility,Vadodara_Center,2025-09-20 21:20:58,2025-09-24 16:20:58,Hazardous,1.91,6.36,medium
ORD016223,PROD012,ITEM016223,Chennai_Distribution,Amritsar_DC,2025-10-07 21:20:58,2025-10-13 15:20:58,Hazardous,0.18,1.03,large
ORD016224,PROD014,ITEM016224,Pune_Facility,Kolkata_Center,2025-10-23 21:20:58,2025-10-25 21:20:58,Perishable,0.71,1.84,small
ORD016225,PROD014,ITEM016225,Pune_Facility,Kanpur_WH,2025-10-31 21:20:58,2025-11-05 10:20:58,Fragile,0.38,1.5,large
ORD016226,PROD001,ITEM016226,Mumbai_Warehouse,Surat_Hub,2025-10-12 21:20:58,2025-10-14 02:20:58,Perishable,0.39,0.87,medium
ORD016227,PROD011,ITEM016227,Delhi_DC,Hyderabad_WH,2025-10-23 21:20:58,2025-10-29 20:20:58,Perishable,0.14,1.04,medium
ORD016228,PROD008,ITEM016228,Delhi_DC,Mumbai_Warehouse,2025-10-04 21:20:58,2025-10-06 17:20:58,Perishable,0.54,1.25,medium
ORD016229,PROD005,ITEM016229,Ranchi_Distribution,Mumbai_Warehouse,2025-11-15 21:20:58,2025-11-21 16:20:58,Perishable,0.23,0.5,large
ORD016230,PROD012,ITEM016230,Vadodara_Center,Nagpur_Distribution,2025-10-24 21:20:58,2025-10-31 11:20:58,Fragile,1.12,3.07,large
ORD016231,PROD012,ITEM016231,Indore_Facility,Lucknow_Center,2025-09-30 21:20:58,2025-10-02 06:20:58,Normal,0.69,2.95,large
ORD016232,PROD010,ITEM016232,Jaipur_Hub,Ranchi_Distribution,2025-11-03 21:20:58,2025-11-10 06:20:58,Fragile,3.75,8.39,small
ORD016233,PROD004,ITEM016233,Jaipur_Hub,Patna_WH,2025-10-19 21:20:58,2025-10-25 05:20:58,Fragile,0.27,0.84,small
ORD016234,PROD007,ITEM016234,Vadodara_Center,Indore_Facility,2025-10-27 21:20:58,2025-11-02 00:20:58,Perishable,6.28,14.26,medium
